time,an_x,an_y,an_z,wn_x,wn_y,wn_z,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
26.036160,-0.012141,0.007260,-0.007993,-0.027924,0.025156,0.007933,-1.098378,0.479728,1.244095,0.007033,-0.076267,-0.032824
26.042160,-0.012115,0.007289,-0.007993,-0.027762,0.025082,0.007933,-1.098979,0.479886,1.244791,0.006866,-0.076116,-0.032777
26.047159,-0.001992,-0.004081,0.015974,-0.020405,-0.022550,0.068805,-1.099480,0.480017,1.245370,0.006764,-0.076229,-0.032433
26.052158,-0.002012,-0.004063,0.015974,-0.020324,-0.022460,0.068805,-1.099982,0.480148,1.245950,0.006663,-0.076341,-0.032089
26.057158,-0.002031,-0.004046,0.015974,-0.020243,-0.022370,0.068805,-1.100483,0.480279,1.246531,0.006562,-0.076453,-0.031745
26.063158,-0.002054,-0.004025,0.015974,-0.020161,-0.022254,0.068805,-1.101084,0.480436,1.247228,0.006441,-0.076587,-0.031332
26.069159,0.006286,0.001356,0.004608,0.005147,-0.061364,0.008014,-1.101686,0.480593,1.247925,0.006472,-0.076955,-0.031284
26.074158,0.006233,0.001351,0.004608,0.005122,-0.061096,0.008014,-1.102187,0.480724,1.248506,0.006497,-0.077260,-0.031244
26.079157,0.006181,0.001347,0.004608,0.005101,-0.060852,0.008014,-1.102688,0.480855,1.249088,0.006523,-0.077565,-0.031204
26.084156,0.006129,0.001343,0.004608,0.005081,-0.060608,0.008014,-1.103189,0.480986,1.249669,0.006548,-0.077868,-0.031164
26.089155,0.003695,0.007953,0.004605,-0.024721,-0.049164,0.007931,-1.103690,0.481117,1.250251,0.006424,-0.078113,-0.031124
26.095156,0.003645,0.007978,0.004606,-0.024572,-0.048942,0.007931,-1.104290,0.481274,1.250949,0.006277,-0.078407,-0.031076
26.099155,0.003611,0.007995,0.004606,-0.024553,-0.048759,0.007931,-1.104691,0.481380,1.251414,0.006179,-0.078602,-0.031045
26.104155,0.017899,0.018097,-0.001362,0.083681,-0.115839,0.008014,-1.105191,0.481511,1.251996,0.006597,-0.079181,-0.031005
26.110155,0.017780,0.018011,-0.001362,0.083348,-0.115350,0.008014,-1.105790,0.481670,1.252694,0.007097,-0.079873,-0.030956
26.115154,0.017682,0.017940,-0.001361,0.082947,-0.114823,0.008013,-1.106290,0.481803,1.253276,0.007512,-0.080447,-0.030916
26.120153,0.017584,0.017869,-0.001361,0.082616,-0.114364,0.008013,-1.106789,0.481936,1.253858,0.007925,-0.081019,-0.030876
26.125153,-0.008771,0.028548,0.011779,0.132531,0.009215,0.008013,-1.107287,0.482070,1.254440,0.008588,-0.080973,-0.030836
26.131153,-0.008762,0.028412,0.011780,0.132003,0.009204,0.008012,-1.107886,0.482231,1.255139,0.009380,-0.080918,-0.030788
26.136152,-0.008754,0.028299,0.011780,0.131369,0.009134,0.008012,-1.108385,0.482367,1.255721,0.010037,-0.080872,-0.030748
26.142153,-0.008744,0.028165,0.011780,0.130846,0.009124,0.008011,-1.108984,0.482530,1.256421,0.010822,-0.080818,-0.030700
26.147152,-0.024773,0.002418,-0.009806,0.010176,0.145229,0.008023,-1.109484,0.482667,1.257004,0.010873,-0.080091,-0.030660
26.152151,-0.024649,0.002409,-0.009806,0.010135,0.144649,0.008023,-1.109985,0.482803,1.257586,0.010923,-0.079368,-0.030620
26.157150,-0.024526,0.002400,-0.009806,0.010095,0.144071,0.008023,-1.110486,0.482940,1.258169,0.010974,-0.078648,-0.030580
26.163151,0.006508,0.001709,0.021379,0.067673,-0.062376,-0.052696,-1.111087,0.483104,1.258868,0.011380,-0.079022,-0.030896
26.169151,0.006444,0.001640,0.021379,0.067348,-0.062077,-0.052696,-1.111688,0.483268,1.259568,0.011784,-0.079395,-0.031212
26.174150,0.006391,0.001582,0.021379,0.067073,-0.061805,-0.052696,-1.112189,0.483405,1.260152,0.012119,-0.079704,-0.031476
26.179150,0.006338,0.001525,0.021379,0.066804,-0.061558,-0.052696,-1.112690,0.483542,1.260736,0.012453,-0.080011,-0.031739
26.184149,-0.020516,0.007608,-0.005008,-0.087084,0.064471,0.007842,-1.113191,0.483679,1.261321,0.012018,-0.079689,-0.031700
26.189148,-0.020461,0.007683,-0.005008,-0.086735,0.064214,0.007843,-1.113693,0.483816,1.261906,0.011584,-0.079368,-0.031661
26.194147,-0.020406,0.007757,-0.005008,-0.086388,0.063957,0.007844,-1.114195,0.483954,1.262490,0.011152,-0.079048,-0.031621
26.200148,-0.020341,0.007845,-0.005008,-0.085944,0.063728,0.007845,-1.114798,0.484119,1.263191,0.010637,-0.078666,-0.031574
26.204147,-0.008385,0.004271,0.012973,-0.041926,0.007418,-0.052863,-1.115200,0.484229,1.263658,0.010469,-0.078636,-0.031786
26.209146,-0.008378,0.004306,0.012973,-0.041742,0.007421,-0.052863,-1.115703,0.484367,1.264243,0.010260,-0.078599,-0.032050
26.214146,-0.008372,0.004342,0.012973,-0.041575,0.007391,-0.052863,-1.116206,0.484505,1.264828,0.010052,-0.078562,-0.032314
26.220146,-0.008364,0.004385,0.012973,-0.041359,0.007388,-0.052862,-1.116811,0.484670,1.265530,0.009804,-0.078518,-0.032632
26.225145,-0.015440,0.006164,-0.003804,0.027754,0.101371,0.008023,-1.117314,0.484809,1.266116,0.009943,-0.078011,-0.032591
26.229145,-0.015371,0.006145,-0.003804,0.027642,0.100988,0.008023,-1.117718,0.484919,1.266584,0.010053,-0.077607,-0.032559
26.234144,-0.015285,0.006122,-0.003803,0.027555,0.100643,0.008023,-1.118222,0.485058,1.267169,0.010191,-0.077104,-0.032519
26.240145,-0.032471,0.004377,-0.000235,-0.041415,0.181390,0.007942,-1.118829,0.485224,1.267871,0.009943,-0.076015,-0.032472
26.245144,-0.032317,0.004412,-0.000235,-0.041265,0.180543,0.007943,-1.119335,0.485363,1.268457,0.009736,-0.075113,-0.032432
26.250143,-0.032163,0.004448,-0.000234,-0.041100,0.179821,0.007944,-1.119842,0.485502,1.269042,0.009531,-0.074214,-0.032392
26.255142,-0.032009,0.004483,-0.000234,-0.040936,0.179103,0.007945,-1.120350,0.485641,1.269627,0.009326,-0.073318,-0.032352
26.260141,0.002673,0.008075,0.012387,-0.024169,-0.044351,0.007934,-1.120858,0.485780,1.270212,0.009205,-0.073540,-0.032313
26.264141,0.002642,0.008091,0.012387,-0.024121,-0.044199,0.007934,-1.121264,0.485892,1.270681,0.009109,-0.073717,-0.032281
26.269140,0.002605,0.008112,0.012387,-0.023994,-0.044032,0.007934,-1.121772,0.486031,1.271267,0.008989,-0.073937,-0.032241
26.273140,0.002574,0.008128,0.012387,-0.023948,-0.043882,0.007934,-1.122178,0.486143,1.271736,0.008893,-0.074112,-0.032210
26.278139,-0.013612,0.000353,0.003383,0.000418,-0.028830,0.008003,-1.122686,0.486283,1.272322,0.008895,-0.074256,-0.032170
26.283138,-0.013637,0.000353,0.003383,0.000417,-0.028714,0.008003,-1.123195,0.486422,1.272909,0.008897,-0.074400,-0.032130
26.289139,-0.013666,0.000352,0.003383,0.000416,-0.028524,0.008003,-1.123805,0.486590,1.273612,0.008900,-0.074571,-0.032082
26.294138,-0.013691,0.000352,0.003383,0.000413,-0.028461,0.008003,-1.124315,0.486730,1.274199,0.008902,-0.074713,-0.032042
26.299137,-0.010070,0.003385,-0.006194,-0.046106,0.015434,0.007934,-1.124824,0.486870,1.274786,0.008671,-0.074636,-0.032002
26.305138,-0.010054,0.003432,-0.006194,-0.045872,0.015399,0.007934,-1.125436,0.487038,1.275489,0.008396,-0.074544,-0.031954
26.311138,-0.010039,0.003479,-0.006194,-0.045651,0.015325,0.007934,-1.126048,0.487206,1.276193,0.008122,-0.074452,-0.031907
26.316137,-0.010026,0.003518,-0.006194,-0.045482,0.015226,0.007934,-1.126558,0.487346,1.276779,0.007895,-0.074376,-0.031867
26.321136,-0.002828,0.016024,0.018371,0.073928,0.042177,-0.052769,-1.127069,0.487486,1.277365,0.008264,-0.074165,-0.032131
26.325136,-0.002799,0.015973,0.018371,0.073631,0.042031,-0.052769,-1.127477,0.487599,1.277834,0.008559,-0.073997,-0.032342
26.330135,-0.002763,0.015910,0.018371,0.073397,0.041874,-0.052769,-1.127988,0.487740,1.278421,0.008926,-0.073787,-0.032606
26.335135,0.002061,-0.002046,-0.002586,-0.010689,0.019268,-0.052769,-1.128498,0.487881,1.279008,0.008873,-0.073691,-0.032870
26.340134,0.002078,-0.002037,-0.002586,-0.010647,0.019190,-0.052769,-1.129009,0.488023,1.279595,0.008819,-0.073595,-0.033133
26.345133,0.002094,-0.002028,-0.002586,-0.010604,0.019114,-0.052769,-1.129519,0.488164,1.280183,0.008766,-0.073500,-0.033397
26.350132,0.002110,-0.002019,-0.002586,-0.010562,0.019037,-0.052769,-1.130030,0.488305,1.280770,0.008713,-0.073404,-0.033661
26.355131,0.005698,-0.003154,0.002808,-0.076747,0.002247,0.007944,-1.130540,0.488446,1.281357,0.008330,-0.073393,-0.033621
26.360130,0.005700,-0.003088,0.002808,-0.076441,0.002238,0.007944,-1.131050,0.488587,1.281944,0.007948,-0.073382,-0.033582
26.365129,0.005702,-0.003023,0.002808,-0.076135,0.002228,0.007944,-1.131560,0.488728,1.282531,0.007567,-0.073371,-0.033542
26.370129,0.005704,-0.002958,0.002808,-0.075830,0.002219,0.007943,-1.132070,0.488869,1.283118,0.007188,-0.073360,-0.033502
26.376129,-0.005074,-0.003469,-0.005589,-0.078290,-0.007995,0.007936,-1.132682,0.489038,1.283823,0.006718,-0.073408,-0.033455
26.380129,-0.005079,-0.003416,-0.005589,-0.078013,-0.008008,0.007936,-1.133090,0.489150,1.284292,0.006406,-0.073440,-0.033423
26.385128,-0.005086,-0.003350,-0.005589,-0.077714,-0.007957,0.007936,-1.133600,0.489291,1.284879,0.006017,-0.073480,-0.033383
26.390127,-0.005093,-0.003283,-0.005589,-0.077403,-0.007925,0.007936,-1.134111,0.489431,1.285466,0.005630,-0.073519,-0.033344
26.395126,-0.003871,-0.002130,0.007588,0.049640,0.047037,0.008098,-1.134621,0.489572,1.286053,0.005878,-0.073284,-0.033303
26.401127,-0.003823,-0.002181,0.007587,0.049394,0.046826,0.008098,-1.135234,0.489740,1.286757,0.006175,-0.073003,-0.033254
26.406126,-0.003783,-0.002223,0.007587,0.049204,0.046624,0.008098,-1.135744,0.489881,1.287344,0.006421,-0.072770,-0.033214
26.410126,-0.001393,-0.003413,0.030946,-0.017114,0.035440,0.008021,-1.136153,0.489993,1.287814,0.006352,-0.072628,-0.033182
26.416126,-0.001357,-0.003395,0.030946,-0.017057,0.035281,0.008021,-1.136766,0.490161,1.288521,0.006250,-0.072416,-0.033134
26.421125,-0.001327,-0.003381,0.030946,-0.016976,0.035134,0.008021,-1.137276,0.490301,1.289110,0.006165,-0.072241,-0.033094
26.426125,-0.001297,-0.003366,0.030946,-0.016908,0.034994,0.008021,-1.137787,0.490441,1.289700,0.006081,-0.072066,-0.033054
26.431124,-0.010849,-0.014626,0.015363,-0.130413,0.018990,-0.052853,-1.138298,0.490581,1.290290,0.005429,-0.071971,-0.033318
26.436123,-0.010833,-0.014514,0.015363,-0.129892,0.018914,-0.052852,-1.138809,0.490720,1.290881,0.004779,-0.071876,-0.033582
26.441122,-0.010817,-0.014403,0.015363,-0.129373,0.018839,-0.052852,-1.139321,0.490859,1.291473,0.004132,-0.071782,-0.033846
26.446121,-0.010801,-0.014293,0.015363,-0.128856,0.018764,-0.052851,-1.139833,0.490998,1.292065,0.003488,-0.071688,-0.034111
26.452122,0.014780,-0.001785,0.023780,0.051190,-0.161901,0.008089,-1.140447,0.491164,1.292775,0.003795,-0.072660,-0.034062
26.457121,0.014642,-0.001829,0.023781,0.050991,-0.161199,0.008089,-1.140958,0.491303,1.293368,0.004050,-0.073466,-0.034022
26.462120,0.014504,-0.001872,0.023780,0.050787,-0.160555,0.008089,-1.141469,0.491441,1.293962,0.004304,-0.074268,-0.033981
26.467119,-0.007649,-0.025709,0.011772,-0.121648,0.003974,0.008016,-1.141980,0.491579,1.294556,0.003696,-0.074249,-0.033941
26.472118,-0.007646,-0.025605,0.011773,-0.121162,0.003959,0.008016,-1.142491,0.491717,1.295150,0.003090,-0.074229,-0.033901
26.477118,-0.007642,-0.025501,0.011773,-0.120678,0.003943,0.008016,-1.143002,0.491853,1.295745,0.002487,-0.074209,-0.033861
26.482117,-0.007639,-0.025398,0.011773,-0.120196,0.003928,0.008017,-1.143513,0.491990,1.296340,0.001886,-0.074189,-0.033821
26.488117,-0.010605,-0.006798,0.012369,-0.033080,0.017860,0.008017,-1.144127,0.492152,1.297054,0.001687,-0.074082,-0.033773
26.493116,-0.010590,-0.006770,0.012369,-0.032922,0.017748,0.008017,-1.144639,0.492288,1.297649,0.001523,-0.073994,-0.033733
26.498116,-0.010574,-0.006741,0.012369,-0.032791,0.017677,0.008017,-1.145151,0.492423,1.298245,0.001359,-0.073905,-0.033693
26.503115,-0.010559,-0.006713,0.012369,-0.032660,0.017607,0.008017,-1.145664,0.492558,1.298841,0.001195,-0.073817,-0.033653
26.508114,0.006724,0.001059,-0.001382,0.003721,-0.124192,0.008016,-1.146176,0.492694,1.299438,0.001214,-0.074438,-0.033612
26.513113,0.006618,0.001056,-0.001382,0.003706,-0.123696,0.008016,-1.146689,0.492829,1.300034,0.001232,-0.075057,-0.033572
26.519114,0.006491,0.001052,-0.001382,0.003692,-0.123126,0.008016,-1.147303,0.492991,1.300749,0.001255,-0.075795,-0.033524
26.524113,0.006386,0.001049,-0.001382,0.003673,-0.122610,0.008015,-1.147815,0.493126,1.301346,0.001273,-0.076408,-0.033484
26.529112,-0.026513,-0.009723,-0.014002,0.013873,0.031852,0.008096,-1.148328,0.493261,1.301942,0.001342,-0.076249,-0.033444
26.535112,-0.026481,-0.009737,-0.014002,0.013770,0.031801,0.008096,-1.148943,0.493423,1.302656,0.001425,-0.076058,-0.033395
26.540112,-0.026454,-0.009749,-0.014002,0.013751,0.031574,0.008096,-1.149457,0.493558,1.303252,0.001494,-0.075900,-0.033355
26.546112,0.004591,0.002796,0.022572,0.011882,-0.053359,0.008017,-1.150074,0.493719,1.303966,0.001565,-0.076221,-0.033307
26.551111,0.004546,0.002785,0.022572,0.011824,-0.053129,0.008017,-1.150587,0.493854,1.304562,0.001624,-0.076486,-0.033266
26.556110,0.004500,0.002775,0.022572,0.011777,-0.052917,0.008017,-1.151101,0.493988,1.305159,0.001683,-0.076751,-0.033226
26.561110,0.004455,0.002765,0.022572,0.011730,-0.052705,0.008017,-1.151615,0.494123,1.305756,0.001742,-0.077014,-0.033186
26.566109,0.007471,-0.001473,0.001016,0.052707,-0.006139,0.008100,-1.152128,0.494258,1.306353,0.002005,-0.077045,-0.033146
26.570108,0.007466,-0.001509,0.001016,0.052544,-0.006092,0.008100,-1.152539,0.494365,1.306831,0.002215,-0.077069,-0.033113
26.576109,0.007460,-0.001563,0.001016,0.052281,-0.006118,0.008101,-1.153154,0.494527,1.307549,0.002529,-0.077106,-0.033065
26.581108,0.007455,-0.001607,0.001016,0.052077,-0.006066,0.008101,-1.153667,0.494661,1.308146,0.002789,-0.077136,-0.033024
26.586107,-0.003792,0.027038,-0.016365,0.125811,0.107535,0.068814,-1.154180,0.494796,1.308743,0.003418,-0.076599,-0.032680
26.591106,-0.003700,0.026931,-0.016365,0.125309,0.107105,0.068815,-1.154693,0.494932,1.309340,0.004045,-0.076063,-0.032336
26.597107,-0.003591,0.026803,-0.016365,0.124810,0.106606,0.068816,-1.155309,0.495095,1.310056,0.004794,-0.075424,-0.031923
26.602106,-0.003501,0.026697,-0.016365,0.124210,0.106165,0.068817,-1.155822,0.495233,1.310652,0.005415,-0.074893,-0.031579
26.607105,-0.018434,-0.008592,-0.024771,-0.041608,0.054825,0.008015,-1.156335,0.495370,1.311247,0.005207,-0.074619,-0.031539
26.614105,-0.018369,-0.008542,-0.024771,-0.041440,0.054658,0.008015,-1.157055,0.495562,1.312080,0.004917,-0.074236,-0.031483
26.619104,-0.018322,-0.008507,-0.024771,-0.041210,0.054301,0.008015,-1.157569,0.495698,1.312674,0.004711,-0.073965,-0.031443
26.624104,-0.006341,-0.015639,0.008182,-0.074467,0.058653,0.008020,-1.158084,0.495835,1.313268,0.004338,-0.073671,-0.031403
26.629103,-0.006291,-0.015575,0.008182,-0.074169,0.058419,0.008020,-1.158599,0.495971,1.313862,0.003968,-0.073379,-0.031363
26.634102,-0.006241,-0.015512,0.008182,-0.073873,0.058185,0.008019,-1.159114,0.496107,1.314456,0.003598,-0.073088,-0.031323
26.639101,-0.006192,-0.015449,0.008183,-0.073578,0.057953,0.008019,-1.159630,0.496242,1.315051,0.003230,-0.072798,-0.031283
26.644100,0.008743,0.016815,0.002214,0.077646,-0.072855,0.008016,-1.160145,0.496377,1.315645,0.003619,-0.073163,-0.031242
26.649099,0.008681,0.016749,0.002214,0.077336,-0.072564,0.008015,-1.160660,0.496513,1.316240,0.004005,-0.073526,-0.031202
26.654099,0.008619,0.016683,0.002214,0.077027,-0.072274,0.008015,-1.161175,0.496649,1.316834,0.004390,-0.073887,-0.031162
26.660099,0.008545,0.016604,0.002214,0.076721,-0.071959,0.008015,-1.161792,0.496813,1.317548,0.004851,-0.074319,-0.031114
26.665098,0.013253,-0.001305,-0.003170,-0.068123,-0.094005,0.007936,-1.162306,0.496950,1.318143,0.004510,-0.074789,-0.031075
26.670097,0.013172,-0.001247,-0.003170,-0.067850,-0.093630,0.007935,-1.162820,0.497087,1.318738,0.004171,-0.075257,-0.031035
26.676098,0.013077,-0.001178,-0.003170,-0.067529,-0.093230,0.007935,-1.163437,0.497251,1.319451,0.003766,-0.075816,-0.030987
26.681097,0.012997,-0.001120,-0.003170,-0.067255,-0.092809,0.007935,-1.163950,0.497388,1.320045,0.003429,-0.076280,-0.030948
26.686096,0.006344,0.004853,0.008801,0.021453,-0.061593,0.068807,-1.164463,0.497524,1.320640,0.003537,-0.076588,-0.030604
26.692097,0.006281,0.004831,0.008801,0.021369,-0.061321,0.068807,-1.165078,0.497689,1.321354,0.003665,-0.076956,-0.030191
26.697096,0.006229,0.004813,0.008801,0.021265,-0.061053,0.068807,-1.165591,0.497826,1.321949,0.003771,-0.077261,-0.029847
26.702095,0.025879,0.002451,-0.006145,-0.050575,-0.153293,0.068724,-1.166103,0.497963,1.322544,0.003518,-0.078028,-0.029503
26.707094,0.025748,0.002495,-0.006144,-0.050372,-0.152681,0.068723,-1.166615,0.498100,1.323139,0.003266,-0.078791,-0.029159
26.712093,0.025618,0.002538,-0.006144,-0.050171,-0.152071,0.068723,-1.167126,0.498238,1.323733,0.003016,-0.079552,-0.028816
26.717093,0.025489,0.002581,-0.006143,-0.049970,-0.151463,0.068722,-1.167636,0.498375,1.324328,0.002766,-0.080309,-0.028472
26.722092,0.000903,0.000846,-0.005578,-0.058027,-0.036068,0.007931,-1.168146,0.498512,1.324922,0.002476,-0.080489,-0.028433
26.726091,0.000878,0.000885,-0.005578,-0.057845,-0.035950,0.007931,-1.168554,0.498622,1.325398,0.002244,-0.080633,-0.028401
26.731091,0.000847,0.000935,-0.005578,-0.057610,-0.035809,0.007931,-1.169064,0.498760,1.325992,0.001956,-0.080812,-0.028361
26.736090,0.000817,0.000984,-0.005578,-0.057379,-0.035665,0.007931,-1.169574,0.498897,1.326586,0.001669,-0.080990,-0.028321
26.742090,0.007869,0.008128,-0.001975,0.037016,-0.129596,-0.052777,-1.170186,0.499062,1.327299,0.001891,-0.081768,-0.028638
26.747089,0.007758,0.008097,-0.001976,0.036837,-0.129048,-0.052777,-1.170695,0.499200,1.327893,0.002076,-0.082413,-0.028902
26.752089,0.007648,0.008065,-0.001975,0.036690,-0.128532,-0.052777,-1.171205,0.499338,1.328487,0.002259,-0.083056,-0.029166
26.757088,0.007539,0.008034,-0.001975,0.036544,-0.128018,-0.052778,-1.171714,0.499476,1.329080,0.002442,-0.083696,-0.029430
26.763088,-0.021198,0.009737,-0.002616,0.105277,0.006851,0.008101,-1.172325,0.499642,1.329793,0.003073,-0.083655,-0.029381
26.768087,-0.021192,0.009648,-0.002616,0.104819,0.006744,0.008100,-1.172835,0.499781,1.330387,0.003597,-0.083621,-0.029341
26.773087,-0.021187,0.009558,-0.002616,0.104400,0.006718,0.008099,-1.173346,0.499920,1.330980,0.004119,-0.083588,-0.029300
26.779087,0.001511,-0.005461,0.005202,0.033967,-0.038982,0.008104,-1.173959,0.500087,1.331693,0.004323,-0.083822,-0.029252
26.784086,0.001478,-0.005490,0.005202,0.033852,-0.038821,0.008104,-1.174469,0.500226,1.332286,0.004493,-0.084016,-0.029211
26.789085,0.001445,-0.005518,0.005202,0.033716,-0.038666,0.008104,-1.174980,0.500364,1.332880,0.004661,-0.084209,-0.029171
26.795086,0.001405,-0.005553,0.005202,0.033534,-0.038485,0.008104,-1.175593,0.500531,1.333593,0.004862,-0.084440,-0.029122
26.799086,-0.009349,0.011145,-0.000801,0.111912,0.011931,-0.052687,-1.176002,0.500642,1.334068,0.005310,-0.084392,-0.029333
26.804085,-0.009338,0.011049,-0.000801,0.111507,0.011919,-0.052687,-1.176512,0.500780,1.334663,0.005867,-0.084333,-0.029596
26.810085,-0.009326,0.010935,-0.000801,0.111013,0.011898,-0.052688,-1.177126,0.500947,1.335375,0.006534,-0.084261,-0.029912
26.815084,0.002565,-0.014817,0.023170,-0.009746,-0.043894,0.008103,-1.177637,0.501086,1.335970,0.006485,-0.084481,-0.029872
26.820084,0.002527,-0.014808,0.023170,-0.009708,-0.043719,0.008104,-1.178149,0.501225,1.336565,0.006436,-0.084699,-0.029831
26.826084,0.002482,-0.014798,0.023170,-0.009717,-0.043518,0.008104,-1.178762,0.501391,1.337279,0.006378,-0.084960,-0.029783
26.831083,0.002445,-0.014790,0.023170,-0.009623,-0.043335,0.008104,-1.179273,0.501529,1.337876,0.006330,-0.085177,-0.029742
26.836082,-0.032623,-0.005761,-0.012216,-0.028197,0.242928,0.008027,-1.179785,0.501667,1.338472,0.006189,-0.083962,-0.029702
26.840082,-0.032457,-0.005741,-0.012215,-0.028085,0.242029,0.008027,-1.180194,0.501777,1.338949,0.006077,-0.082994,-0.029670
26.845081,-0.032251,-0.005717,-0.012214,-0.027994,0.241184,0.008027,-1.180707,0.501914,1.339545,0.005937,-0.081788,-0.029630
26.850080,-0.032045,-0.005694,-0.012213,-0.027883,0.240220,0.008027,-1.181221,0.502052,1.340140,0.005797,-0.080587,-0.029590
26.855080,-0.013402,0.002671,-0.009192,0.011364,0.091855,0.008020,-1.181736,0.502189,1.340735,0.005854,-0.080128,-0.029549
26.860079,-0.013324,0.002661,-0.009192,0.011319,0.091488,0.008020,-1.182250,0.502326,1.341330,0.005911,-0.079671,-0.029509
26.865078,-0.013246,0.002651,-0.009192,0.011274,0.091122,0.008021,-1.182765,0.502464,1.341925,0.005967,-0.079215,-0.029469
26.871078,-0.029937,-0.015829,0.008750,-0.075445,0.108550,0.008014,-1.183384,0.502628,1.342639,0.005514,-0.078564,-0.029421
26.876078,-0.029844,-0.015765,0.008750,-0.075084,0.108004,0.008015,-1.183900,0.502765,1.343234,0.005139,-0.078024,-0.029381
26.880077,-0.029770,-0.015713,0.008750,-0.074785,0.107546,0.008015,-1.184314,0.502874,1.343710,0.004840,-0.077593,-0.029349
26.885077,-0.029679,-0.015650,0.008751,-0.074545,0.107229,0.008015,-1.184832,0.503010,1.344306,0.004467,-0.077057,-0.029309
26.890076,0.013967,-0.001293,0.005218,-0.007267,-0.097332,0.008015,-1.185350,0.503146,1.344901,0.004431,-0.077544,-0.029269
26.895075,0.013884,-0.001286,0.005218,-0.007238,-0.096943,0.008015,-1.185867,0.503282,1.345497,0.004394,-0.078029,-0.029229
