time,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
15.702088,-1.405975,-0.158846,-20.250443,0.051830,-0.169562,-0.100628
15.717089,-1.409732,-0.159517,-20.289316,0.052072,-0.169396,-0.101444
15.732089,-1.413494,-0.160203,-20.328236,0.052311,-0.169231,-0.101348
15.747089,-1.417258,-0.160902,-20.367197,0.052550,-0.169065,-0.101253
15.761089,-1.420779,-0.161567,-20.403595,0.051920,-0.169760,-0.101167
15.776090,-1.424558,-0.162292,-20.442619,0.053068,-0.169597,-0.100157
15.791090,-1.428341,-0.163027,-20.481672,0.053307,-0.169432,-0.100061
15.805090,-1.431878,-0.163720,-20.518150,0.053530,-0.169277,-0.099972
15.820090,-1.435677,-0.164472,-20.557264,0.053769,-0.169112,-0.099876
15.835091,-1.439492,-0.165231,-20.596411,0.054918,-0.169860,-0.099779
15.849091,-1.443066,-0.165945,-20.632973,0.055990,-0.170558,-0.099688
15.864091,-1.446909,-0.166714,-20.672171,0.056226,-0.172216,-0.099594
15.879091,-1.450756,-0.167483,-20.711391,0.055553,-0.172049,-0.099501
15.893091,-1.454350,-0.168198,-20.748024,0.055775,-0.172746,-0.099413
15.908092,-1.458208,-0.168963,-20.787308,0.056012,-0.173492,-0.099318
15.922091,-1.461818,-0.169670,-20.824005,0.057091,-0.173338,-0.100928
15.938091,-1.465959,-0.170467,-20.865974,0.057343,-0.175107,-0.100828
15.953092,-1.469848,-0.171203,-20.905344,0.056671,-0.175850,-0.101648
15.967092,-1.473477,-0.171877,-20.942106,0.056044,-0.176545,-0.102413
15.982092,-1.477366,-0.172587,-20.981522,0.055371,-0.176378,-0.102320
15.997092,-1.481259,-0.173286,-21.020973,0.056524,-0.176213,-0.103134
16.012093,-1.485159,-0.173972,-21.060463,0.057678,-0.176048,-0.103947
16.027092,-1.489070,-0.174648,-21.099987,0.057917,-0.175883,-0.103852
16.041092,-1.492730,-0.175271,-21.136904,0.057287,-0.176578,-0.103766
16.056091,-1.496661,-0.175928,-21.176487,0.057524,-0.177324,-0.103671
16.071091,-1.500598,-0.176575,-21.216105,0.057762,-0.178071,-0.103576
16.085091,-1.504279,-0.177172,-21.253115,0.057983,-0.178767,-0.103488
16.100090,-1.508232,-0.177806,-21.292809,0.058228,-0.178600,-0.105216
16.115089,-1.512192,-0.178438,-21.332544,0.057553,-0.179345,-0.105124
16.130089,-1.516161,-0.179068,-21.372316,0.056878,-0.180090,-0.105032
16.144089,-1.519872,-0.179657,-21.409472,0.057104,-0.179934,-0.105794
16.159088,-1.523855,-0.180291,-21.449324,0.056434,-0.179766,-0.106613
16.174088,-1.527841,-0.180926,-21.489225,0.055764,-0.179598,-0.107432
16.188087,-1.531566,-0.181524,-21.526514,0.055987,-0.179444,-0.107343
16.203087,-1.535560,-0.182178,-21.566517,0.055312,-0.180189,-0.107251
16.219088,-1.539823,-0.182890,-21.609236,0.055566,-0.181957,-0.108123
16.234087,-1.543819,-0.183571,-21.649328,0.055805,-0.183614,-0.108941
16.249086,-1.547812,-0.184264,-21.689468,0.055135,-0.183446,-0.109760
16.264086,-1.551802,-0.184971,-21.729664,0.054460,-0.184191,-0.109668
16.279085,-1.555791,-0.185693,-21.769913,0.054699,-0.184025,-0.109573
16.293085,-1.559515,-0.186380,-21.807524,0.054922,-0.183871,-0.109483
16.308084,-1.563510,-0.187131,-21.847864,0.055162,-0.184616,-0.110300
16.322084,-1.567244,-0.187844,-21.885553,0.054534,-0.184460,-0.110214
16.337084,-1.571248,-0.188618,-21.925978,0.053861,-0.184293,-0.110121
16.352083,-1.575256,-0.189405,-21.966446,0.054100,-0.184128,-0.110025
16.366083,-1.579000,-0.190150,-22.004251,0.053471,-0.183972,-0.109939
16.381083,-1.583020,-0.190962,-22.044790,0.053707,-0.185630,-0.109845
16.396082,-1.587051,-0.191786,-22.085356,0.053942,-0.187288,-0.109751
16.414082,-1.591905,-0.192788,-22.134069,0.054227,-0.188184,-0.109637
16.432081,-1.596779,-0.193799,-22.182819,0.054517,-0.187984,-0.110616
16.446081,-1.600583,-0.194592,-22.220766,0.054740,-0.187830,-0.110527
16.461081,-1.604674,-0.195445,-22.261456,0.054979,-0.187665,-0.110431
16.475080,-1.608506,-0.196243,-22.299459,0.055200,-0.188361,-0.110343
16.489080,-1.612347,-0.197041,-22.337484,0.055422,-0.189058,-0.110254
16.504080,-1.616467,-0.197895,-22.378248,0.056572,-0.188894,-0.110156
16.518080,-1.620319,-0.198691,-22.416321,0.057646,-0.188742,-0.110064
16.533079,-1.624454,-0.199541,-22.457144,0.057885,-0.188576,-0.109968
16.547079,-1.628323,-0.200327,-22.495275,0.057257,-0.188420,-0.109881
16.562078,-1.632478,-0.201161,-22.536156,0.056582,-0.189165,-0.109790
16.577078,-1.636646,-0.201984,-22.577057,0.055908,-0.189910,-0.109698
16.592077,-1.640820,-0.202797,-22.617983,0.057061,-0.189745,-0.110511
16.606077,-1.644719,-0.203548,-22.656208,0.056433,-0.189589,-0.110424
16.621077,-1.648904,-0.204343,-22.697201,0.055760,-0.189422,-0.110332
16.636076,-1.653099,-0.205128,-22.738232,0.055999,-0.189256,-0.110236
16.650076,-1.657025,-0.205850,-22.776558,0.056221,-0.189953,-0.110147
16.665075,-1.661240,-0.206612,-22.817650,0.056456,-0.191611,-0.110054
16.680075,-1.665460,-0.207367,-22.858767,0.056691,-0.193270,-0.109960
16.694075,-1.669403,-0.208063,-22.897171,0.056913,-0.193966,-0.109871
16.709074,-1.673633,-0.208802,-22.938356,0.056238,-0.194711,-0.109779
16.724073,-1.677873,-0.209538,-22.979584,0.056480,-0.194545,-0.110596
16.739073,-1.682128,-0.210271,-23.020853,0.056722,-0.194378,-0.111412
16.753073,-1.686108,-0.210955,-23.059406,0.056946,-0.195074,-0.112174
16.768072,-1.690379,-0.211690,-23.100754,0.055364,-0.194904,-0.112997
16.783072,-1.694656,-0.212429,-23.142145,0.053783,-0.194734,-0.113819
16.798071,-1.698939,-0.213172,-23.183586,0.053108,-0.193656,-0.112814
16.813070,-1.703230,-0.213924,-23.225080,0.053348,-0.194402,-0.113631
16.827070,-1.707246,-0.214635,-23.263855,0.052720,-0.195947,-0.114397
16.842070,-1.711558,-0.215406,-23.305443,0.052046,-0.197603,-0.115218
16.858070,-1.716165,-0.216240,-23.349855,0.051327,-0.198397,-0.115120
16.873070,-1.720488,-0.217031,-23.391548,0.050654,-0.198230,-0.115027
16.888069,-1.724818,-0.217831,-23.433300,0.049979,-0.198974,-0.114935
16.903069,-1.729156,-0.218641,-23.475115,0.049304,-0.199719,-0.114844
16.918068,-1.733499,-0.219463,-23.516985,0.048629,-0.200464,-0.114752
16.933067,-1.737841,-0.220298,-23.558897,0.048864,-0.202122,-0.114658
16.947067,-1.741889,-0.221090,-23.598047,0.049084,-0.203670,-0.114570
16.961067,-1.745936,-0.221894,-23.637230,0.048456,-0.203514,-0.114483
16.976067,-1.750275,-0.222766,-23.679247,0.048698,-0.203347,-0.115300
16.991066,-1.754623,-0.223650,-23.721300,0.048935,-0.204094,-0.115205
17.005066,-1.758690,-0.224484,-23.760578,0.049156,-0.204791,-0.115116
17.020065,-1.763061,-0.225385,-23.802689,0.050302,-0.205540,-0.114106
17.035065,-1.767444,-0.226293,-23.844824,0.049627,-0.206284,-0.114014
17.049065,-1.771545,-0.227145,-23.884172,0.048997,-0.206979,-0.113929
17.064064,-1.775946,-0.228062,-23.926357,0.049236,-0.206814,-0.113833
17.079063,-1.780354,-0.228980,-23.968575,0.050387,-0.206650,-0.113734
17.093063,-1.784482,-0.229834,-24.008003,0.051461,-0.206498,-0.113641
17.108063,-1.788923,-0.230749,-24.050272,0.052612,-0.206334,-0.113542
17.122063,-1.793081,-0.231599,-24.089743,0.052835,-0.206180,-0.113453
17.137062,-1.797542,-0.232502,-24.132057,0.053073,-0.206014,-0.113357
17.152061,-1.802011,-0.233398,-24.174406,0.052395,-0.206760,-0.112354
17.167061,-1.806489,-0.234287,-24.216791,0.051717,-0.207505,-0.111350
17.183062,-1.811275,-0.235225,-24.262039,0.051970,-0.208301,-0.111249
17.198061,-1.815774,-0.236093,-24.304485,0.053117,-0.209962,-0.111151
17.213060,-1.820284,-0.236949,-24.346958,0.052444,-0.209794,-0.111059
17.228060,-1.824803,-0.237793,-24.389462,0.051771,-0.209627,-0.110967
17.243059,-1.829330,-0.238625,-24.431999,0.052010,-0.209462,-0.110871
17.257059,-1.833561,-0.239391,-24.471735,0.051379,-0.211008,-0.110786
17.272058,-1.838104,-0.240201,-24.514343,0.050702,-0.212664,-0.110695
17.287058,-1.842658,-0.241000,-24.556984,0.050031,-0.213408,-0.111515
17.301058,-1.846919,-0.241738,-24.596811,0.049404,-0.214103,-0.112281
17.316057,-1.851492,-0.242524,-24.639521,0.047821,-0.214845,-0.113105
17.331057,-1.856073,-0.243307,-24.682270,0.046238,-0.215587,-0.113928
17.345057,-1.860357,-0.244034,-24.722208,0.045614,-0.214579,-0.114693
17.360056,-1.864957,-0.244809,-24.765036,0.045855,-0.215325,-0.115509
17.375055,-1.869569,-0.245580,-24.807899,0.046095,-0.216070,-0.116326
17.389055,-1.873882,-0.246298,-24.847940,0.045467,-0.215914,-0.116240
17.404055,-1.878507,-0.247070,-24.890884,0.044798,-0.215746,-0.117060
17.419054,-1.883133,-0.247849,-24.933882,0.045040,-0.215580,-0.117876
17.433054,-1.887455,-0.248583,-24.974064,0.045266,-0.215425,-0.118637
17.448053,-1.892092,-0.249378,-25.017168,0.045503,-0.216171,-0.118542
17.463053,-1.896736,-0.250182,-25.060320,0.045742,-0.217829,-0.119360
17.478052,-1.901383,-0.250997,-25.103519,0.045070,-0.218573,-0.120180
17.492052,-1.905721,-0.251768,-25.143883,0.044443,-0.219267,-0.120946
17.507051,-1.910371,-0.252606,-25.187183,0.044688,-0.218189,-0.121761
17.522051,-1.915027,-0.253458,-25.230539,0.043104,-0.218931,-0.122585
17.537050,-1.919691,-0.254321,-25.273949,0.041521,-0.219673,-0.123408
17.552050,-1.924365,-0.255195,-25.317404,0.041758,-0.220419,-0.123313
17.567049,-1.929051,-0.256079,-25.360897,0.041997,-0.220254,-0.123217
17.582048,-1.933746,-0.256974,-25.404428,0.042236,-0.220089,-0.123122
17.596048,-1.938135,-0.257821,-25.445095,0.042459,-0.219934,-0.123032
17.611048,-1.942846,-0.258739,-25.488705,0.042698,-0.219769,-0.122936
17.626047,-1.947569,-0.259665,-25.532351,0.042935,-0.220515,-0.122841
17.641047,-1.952305,-0.260599,-25.576023,0.044083,-0.221264,-0.122743
17.655046,-1.956741,-0.261479,-25.616806,0.045155,-0.221962,-0.122651
17.670046,-1.961511,-0.262428,-25.660526,0.045398,-0.221796,-0.123467
17.685045,-1.966301,-0.263375,-25.704275,0.045637,-0.221631,-0.123371
17.699045,-1.970786,-0.264257,-25.745138,0.045860,-0.221477,-0.123281
17.714045,-1.975604,-0.265200,-25.788952,0.046097,-0.222223,-0.123186
17.729044,-1.980433,-0.266139,-25.832792,0.045423,-0.223879,-0.124007
17.743044,-1.984950,-0.267010,-25.873730,0.045644,-0.224575,-0.123919
17.758043,-1.989803,-0.267936,-25.917610,0.045881,-0.225322,-0.123824
17.772043,-1.994344,-0.268793,-25.958588,0.045253,-0.225166,-0.123737
17.787043,-1.999218,-0.269703,-26.002525,0.045492,-0.225000,-0.123642
17.801043,-2.003775,-0.270545,-26.043560,0.046569,-0.224847,-0.124400
17.816042,-2.008661,-0.271441,-26.087549,0.047724,-0.224683,-0.125212
17.831041,-2.013558,-0.272326,-26.131565,0.047964,-0.225429,-0.126029
17.846041,-2.018467,-0.273198,-26.175611,0.046385,-0.224347,-0.126852
17.860041,-2.023057,-0.274001,-26.216755,0.044911,-0.223337,-0.127619
17.875040,-2.027984,-0.274847,-26.260872,0.044241,-0.223169,-0.128439
17.890039,-2.032920,-0.275680,-26.305023,0.044480,-0.223003,-0.128343
17.905039,-2.037866,-0.276502,-26.349207,0.043804,-0.222837,-0.127339
17.919039,-2.042495,-0.277261,-26.390469,0.043172,-0.222681,-0.126402
17.934038,-2.047462,-0.278066,-26.434710,0.043409,-0.223428,-0.126307
17.948038,-2.052106,-0.278810,-26.476036,0.042783,-0.222420,-0.126220
17.963037,-2.057096,-0.279602,-26.520355,0.042112,-0.221341,-0.126127
17.978037,-2.062098,-0.280388,-26.564718,0.042354,-0.221175,-0.126943
17.992037,-2.066775,-0.281122,-26.606163,0.042581,-0.221020,-0.127705
18.007036,-2.071793,-0.281914,-26.650608,0.041908,-0.220853,-0.127612
18.022036,-2.076820,-0.282712,-26.695093,0.041235,-0.220685,-0.127520
18.036036,-2.081517,-0.283462,-26.736654,0.041460,-0.219680,-0.127430
18.051035,-2.086552,-0.284272,-26.781239,0.040787,-0.219512,-0.127338
18.066034,-2.091594,-0.285092,-26.825880,0.039203,-0.220254,-0.128161
18.080034,-2.096305,-0.285869,-26.867594,0.037725,-0.220947,-0.128930
18.095034,-2.101360,-0.286710,-26.912334,0.037052,-0.220779,-0.128838
18.110033,-2.106420,-0.287561,-26.957123,0.036377,-0.221524,-0.128746
18.125032,-2.111487,-0.288425,-27.001966,0.036616,-0.221358,-0.128650
18.139032,-2.116227,-0.289244,-27.043871,0.036839,-0.221204,-0.128561
18.155033,-2.121650,-0.290194,-27.091818,0.036119,-0.221998,-0.128463
18.169033,-2.126398,-0.291036,-27.133812,0.036344,-0.222694,-0.129225
18.184032,-2.131494,-0.291948,-27.178844,0.036584,-0.223440,-0.130042
18.199032,-2.136597,-0.292869,-27.223913,0.035911,-0.223273,-0.129950
18.213032,-2.141368,-0.293739,-27.266008,0.036135,-0.223969,-0.130712
18.228031,-2.146491,-0.294680,-27.311148,0.035466,-0.223801,-0.131532
18.243031,-2.151628,-0.295628,-27.356321,0.034797,-0.223633,-0.132351
18.257030,-2.156437,-0.296520,-27.398512,0.035016,-0.225181,-0.132263
18.272030,-2.161604,-0.297481,-27.443741,0.035258,-0.225015,-0.133079
18.287029,-2.166783,-0.298446,-27.488993,0.035500,-0.224849,-0.133895
18.301029,-2.171629,-0.299349,-27.531252,0.035727,-0.224694,-0.134657
18.316029,-2.176837,-0.300314,-27.576559,0.035967,-0.225440,-0.135473
18.331028,-2.182060,-0.301275,-27.621901,0.037112,-0.226189,-0.134463
18.346027,-2.187299,-0.302227,-27.667274,0.038257,-0.226938,-0.133452
18.361027,-2.192549,-0.303171,-27.712673,0.039402,-0.227688,-0.132441
18.376026,-2.197807,-0.304105,-27.758091,0.039641,-0.227522,-0.132345
18.391026,-2.203070,-0.305029,-27.803539,0.038968,-0.227355,-0.132253
18.405025,-2.207985,-0.305884,-27.845987,0.038340,-0.227198,-0.132167
18.420025,-2.213258,-0.306790,-27.891497,0.037669,-0.227942,-0.132987
18.435024,-2.218539,-0.307682,-27.937031,0.037905,-0.228689,-0.132892
18.449024,-2.223472,-0.308501,-27.979551,0.038126,-0.229386,-0.132803
18.464024,-2.228766,-0.309364,-28.025131,0.038364,-0.228309,-0.131795
18.479023,-2.234070,-0.310216,-28.070744,0.037691,-0.228141,-0.131703
18.493023,-2.239024,-0.310999,-28.113350,0.037915,-0.228838,-0.132465
18.508022,-2.244331,-0.311822,-28.159039,0.038155,-0.229584,-0.133282
18.523022,-2.249644,-0.312631,-28.204763,0.038392,-0.230330,-0.133187
18.537022,-2.254611,-0.313377,-28.247469,0.039468,-0.231028,-0.133945
18.552021,-2.259941,-0.314170,-28.293261,0.039708,-0.231774,-0.134762
18.567020,-2.265280,-0.314957,-28.339096,0.039949,-0.232520,-0.135579
18.581020,-2.270272,-0.315687,-28.381918,0.040174,-0.231515,-0.135489
18.596020,-2.275632,-0.316466,-28.427841,0.040412,-0.231349,-0.135393
18.610020,-2.280646,-0.317191,-28.470739,0.040635,-0.231195,-0.135303
18.625019,-2.286024,-0.317968,-28.516743,0.039962,-0.231027,-0.135211
18.640018,-2.291404,-0.318751,-28.562790,0.040205,-0.230861,-0.136027
18.655018,-2.296789,-0.319540,-28.608891,0.039532,-0.230694,-0.135935
18.669018,-2.301821,-0.320282,-28.651970,0.038904,-0.230538,-0.135849
18.684017,-2.307219,-0.321083,-28.698183,0.039144,-0.231284,-0.136666
18.699017,-2.312623,-0.321893,-28.744452,0.038467,-0.232940,-0.136575
18.714016,-2.318034,-0.322717,-28.790771,0.038706,-0.232774,-0.136479
18.728016,-2.323094,-0.323502,-28.834051,0.038929,-0.232620,-0.136389
18.743015,-2.328521,-0.324359,-28.880478,0.038252,-0.232453,-0.135385
18.757015,-2.333592,-0.325171,-28.923861,0.038472,-0.232299,-0.134445
18.772015,-2.339035,-0.326054,-28.970394,0.038707,-0.232135,-0.133437
18.787014,-2.344487,-0.326951,-29.016975,0.038946,-0.231969,-0.133341
18.801014,-2.349584,-0.327801,-29.060484,0.038316,-0.232664,-0.133256
18.816013,-2.355051,-0.328723,-29.107132,0.038555,-0.232499,-0.133160
18.831013,-2.360524,-0.329654,-29.153818,0.038793,-0.232333,-0.133064
18.846012,-2.366010,-0.330596,-29.200541,0.039030,-0.233080,-0.132969
18.860012,-2.371147,-0.331485,-29.244179,0.039255,-0.233776,-0.133731
18.875011,-2.376661,-0.332440,-29.290958,0.039499,-0.234521,-0.135460
18.890011,-2.382182,-0.333396,-29.337757,0.039743,-0.235267,-0.137188
18.904011,-2.387345,-0.334288,-29.381456,0.039966,-0.235112,-0.137099
18.919010,-2.392886,-0.335247,-29.428305,0.040203,-0.235859,-0.137004
18.934010,-2.398433,-0.336209,-29.475183,0.040439,-0.236605,-0.136908
18.948009,-2.403622,-0.337108,-29.518965,0.040660,-0.237302,-0.136820
18.963009,-2.409195,-0.338069,-29.565897,0.040899,-0.238960,-0.137637
18.978008,-2.414780,-0.339024,-29.612850,0.040227,-0.239704,-0.138457
18.992008,-2.420003,-0.339911,-29.656693,0.039601,-0.240398,-0.139223
19.007008,-2.425606,-0.340856,-29.703691,0.038928,-0.240230,-0.139131
19.021008,-2.430841,-0.341733,-29.747591,0.039151,-0.240076,-0.139041
19.036007,-2.436458,-0.342668,-29.794664,0.039389,-0.239911,-0.138946
19.050007,-2.441713,-0.343535,-29.838633,0.038761,-0.239754,-0.138860
19.065006,-2.447356,-0.344452,-29.885767,0.038996,-0.239589,-0.137852
19.080006,-2.453006,-0.345356,-29.932928,0.039235,-0.239424,-0.137756
19.094006,-2.458288,-0.346188,-29.976973,0.039458,-0.239270,-0.137667
19.109005,-2.463959,-0.347069,-30.024195,0.039699,-0.240016,-0.138483
19.125006,-2.470018,-0.347998,-30.074608,0.038981,-0.239837,-0.138385
19.140005,-2.475710,-0.348859,-30.121904,0.039224,-0.239671,-0.139201
19.154005,-2.481034,-0.349656,-30.166077,0.039450,-0.239516,-0.139963
19.169004,-2.486750,-0.350506,-30.213434,0.039689,-0.239351,-0.139867
19.184004,-2.492480,-0.351353,-30.260836,0.040840,-0.239188,-0.139767
19.198004,-2.497840,-0.352141,-30.305124,0.041914,-0.239036,-0.139674
19.213003,-2.503594,-0.352985,-30.352627,0.042156,-0.238870,-0.140490
19.228003,-2.509355,-0.353831,-30.400177,0.041479,-0.240526,-0.140399
19.242002,-2.514736,-0.354625,-30.444597,0.041702,-0.240371,-0.140310
19.257002,-2.520506,-0.355483,-30.492231,0.041941,-0.240206,-0.140214
19.272001,-2.526281,-0.356349,-30.539913,0.041268,-0.240039,-0.140122
19.286001,-2.531675,-0.357164,-30.584467,0.041492,-0.240735,-0.140884
19.301001,-2.537461,-0.358049,-30.632257,0.041729,-0.241481,-0.140789
19.316000,-2.543254,-0.358946,-30.680101,0.041966,-0.242228,-0.140694
19.330000,-2.548667,-0.359794,-30.724800,0.042188,-0.243775,-0.141456
19.344999,-2.554473,-0.360713,-30.772736,0.042427,-0.243610,-0.141361
19.359999,-2.560282,-0.361644,-30.820717,0.042666,-0.243444,-0.141265
19.373999,-2.565706,-0.362524,-30.865545,0.042891,-0.242439,-0.141175
19.388998,-2.571524,-0.363481,-30.913626,0.043128,-0.243186,-0.141079
19.403997,-2.577355,-0.364454,-30.961748,0.042452,-0.243930,-0.140988
19.418997,-2.583206,-0.365441,-31.009909,0.041777,-0.244674,-0.140897
19.433996,-2.589074,-0.366442,-31.058102,0.042014,-0.245421,-0.140801
19.448996,-2.594958,-0.367455,-31.106331,0.042255,-0.244344,-0.140705
19.463995,-2.600856,-0.368478,-31.154596,0.042494,-0.244178,-0.140609
19.477995,-2.606373,-0.369439,-31.199677,0.042717,-0.244024,-0.140519
19.492994,-2.612299,-0.370474,-31.248009,0.042039,-0.245680,-0.140429
19.507994,-2.618238,-0.371513,-31.296364,0.042278,-0.245515,-0.140333
19.523994,-2.624588,-0.372626,-31.347961,0.042533,-0.245338,-0.140231
19.538994,-2.630551,-0.373672,-31.396355,0.043688,-0.245175,-0.141043
19.553993,-2.636520,-0.374716,-31.444775,0.043926,-0.245009,-0.140947
19.568993,-2.642503,-0.375754,-31.493225,0.043250,-0.244843,-0.139943
19.583992,-2.648507,-0.376786,-31.541702,0.042573,-0.244676,-0.138939
19.598991,-2.654527,-0.377812,-31.590206,0.042812,-0.244510,-0.138843
19.612991,-2.660156,-0.378761,-31.635496,0.042185,-0.243503,-0.138757
19.627991,-2.666197,-0.379769,-31.684046,0.043336,-0.243340,-0.138657
19.641991,-2.671846,-0.380704,-31.729383,0.044410,-0.243188,-0.138564
19.656990,-2.677911,-0.381696,-31.777988,0.043737,-0.243020,-0.138472
19.671989,-2.683989,-0.382673,-31.826624,0.043068,-0.242852,-0.139291
19.685989,-2.689666,-0.383569,-31.872044,0.042444,-0.242695,-0.140057
19.700989,-2.695758,-0.384516,-31.920734,0.042686,-0.242529,-0.140873
19.717989,-2.702674,-0.385574,-31.975954,0.042957,-0.242341,-0.140764
19.732988,-2.708788,-0.386495,-32.024719,0.043200,-0.242176,-0.141580
19.746988,-2.714505,-0.387347,-32.070271,0.043426,-0.242021,-0.142341
19.761988,-2.720640,-0.388253,-32.119114,0.043669,-0.241855,-0.143157
19.776987,-2.726784,-0.389151,-32.167992,0.044818,-0.242603,-0.143058
19.791986,-2.732938,-0.390041,-32.216904,0.045057,-0.242438,-0.142962
19.806986,-2.739099,-0.390923,-32.265850,0.045295,-0.242273,-0.142867
19.820986,-2.744854,-0.391746,-32.311573,0.043816,-0.242114,-0.142784
19.835985,-2.751030,-0.392632,-32.360611,0.043147,-0.241946,-0.143604
19.849985,-2.756803,-0.393464,-32.406425,0.044223,-0.242644,-0.144363
19.864985,-2.762997,-0.394362,-32.455555,0.045375,-0.243392,-0.145175
19.879984,-2.769196,-0.395265,-32.504723,0.045613,-0.245050,-0.145993
19.894983,-2.775395,-0.396177,-32.553936,0.044944,-0.244882,-0.146813
19.908983,-2.781182,-0.397036,-32.599918,0.044320,-0.244725,-0.147578
19.923983,-2.787388,-0.397968,-32.649239,0.045470,-0.244562,-0.147478
19.938982,-2.793608,-0.398918,-32.698612,0.044797,-0.244394,-0.147386
19.952982,-2.799419,-0.399821,-32.744732,0.045018,-0.245091,-0.147297
19.967981,-2.805647,-0.400805,-32.794186,0.045255,-0.245838,-0.147202
19.982981,-2.811880,-0.401804,-32.843681,0.045496,-0.244760,-0.147105
19.996981,-2.817706,-0.402749,-32.889923,0.044868,-0.244604,-0.147020
20.011980,-2.823959,-0.403774,-32.939514,0.045107,-0.244439,-0.146924
20.026979,-2.830223,-0.404815,-32.989147,0.045346,-0.244273,-0.146828
20.041979,-2.836497,-0.405868,-33.038822,0.045580,-0.245932,-0.146733
20.056978,-2.842782,-0.406933,-33.088528,0.044911,-0.245764,-0.147553
20.071978,-2.849079,-0.408009,-33.138264,0.044242,-0.245595,-0.148373
20.086977,-2.855388,-0.409095,-33.188030,0.045396,-0.245432,-0.149185
20.101976,-2.861711,-0.410188,-33.237827,0.045635,-0.245266,-0.149089
20.116976,-2.868048,-0.411286,-33.287647,0.045872,-0.246013,-0.148994
20.131975,-2.874400,-0.412388,-33.337490,0.046108,-0.246759,-0.148899
20.146975,-2.880768,-0.413494,-33.387352,0.046349,-0.247505,-0.149715
20.160975,-2.886725,-0.414525,-33.433910,0.045721,-0.247349,-0.149630
20.175974,-2.893119,-0.415628,-33.483826,0.045960,-0.247184,-0.149534
20.190973,-2.899529,-0.416725,-33.533775,0.046199,-0.247018,-0.149438
20.205973,-2.905953,-0.417814,-33.583755,0.047353,-0.246855,-0.150250
20.220972,-2.912388,-0.418891,-33.633759,0.048508,-0.246691,-0.151062
20.235971,-2.918835,-0.419957,-33.683784,0.049663,-0.246528,-0.151874
20.250971,-2.925295,-0.421013,-33.733837,0.050817,-0.246364,-0.152686
20.264971,-2.931335,-0.421988,-33.780579,0.051044,-0.246209,-0.153447
20.279970,-2.937818,-0.423021,-33.830692,0.051287,-0.246043,-0.154263
20.294970,-2.944314,-0.424039,-33.880848,0.051530,-0.245877,-0.155079
20.309969,-2.950821,-0.425044,-33.931034,0.050857,-0.245709,-0.154987
20.324968,-2.957337,-0.426035,-33.981247,0.050189,-0.246452,-0.156720
20.338968,-2.963431,-0.426951,-34.028137,0.050416,-0.246297,-0.157481
20.353968,-2.969973,-0.427921,-34.078407,0.050659,-0.246131,-0.158297
20.368967,-2.976527,-0.428880,-34.128716,0.049990,-0.245962,-0.159117
20.383966,-2.983090,-0.429832,-34.179066,0.050230,-0.246708,-0.159934
20.398966,-2.989659,-0.430780,-34.229454,0.050470,-0.247454,-0.160750
20.413965,-2.996234,-0.431727,-34.279881,0.050711,-0.248200,-0.161567
20.427965,-3.002379,-0.432610,-34.326981,0.050086,-0.248042,-0.162332
20.442965,-3.008976,-0.433558,-34.377495,0.049413,-0.247874,-0.162240
20.458965,-3.016028,-0.434568,-34.431438,0.048696,-0.247695,-0.162142
20.472965,-3.022211,-0.435454,-34.478691,0.048065,-0.248390,-0.162057
20.487965,-3.028846,-0.436409,-34.529366,0.047391,-0.250045,-0.162878
20.502964,-3.035491,-0.437375,-34.580086,0.047630,-0.249880,-0.162783
20.517963,-3.042145,-0.438356,-34.630856,0.047869,-0.249715,-0.162687
20.532963,-3.048808,-0.439353,-34.681679,0.048108,-0.249549,-0.162591
20.547962,-3.055478,-0.440367,-34.732559,0.048348,-0.250295,-0.163407
20.562962,-3.062155,-0.441399,-34.783489,0.048578,-0.251955,-0.162401
20.576962,-3.068395,-0.442377,-34.831066,0.048792,-0.253503,-0.161462
20.591961,-3.075090,-0.443439,-34.882084,0.048121,-0.254247,-0.162283
20.605961,-3.081348,-0.444445,-34.929741,0.048344,-0.254092,-0.162193
20.620960,-3.088065,-0.445539,-34.980843,0.048583,-0.253927,-0.162097
20.635960,-3.094792,-0.446649,-35.031990,0.049731,-0.254676,-0.161998
20.650959,-3.101530,-0.447770,-35.083183,0.049055,-0.255421,-0.161907
20.664959,-3.107833,-0.448828,-35.130993,0.048421,-0.256116,-0.160971
20.679958,-3.114601,-0.449971,-35.182240,0.047742,-0.256861,-0.159968
20.694958,-3.121382,-0.451124,-35.233513,0.047070,-0.257604,-0.160788
20.708958,-3.127722,-0.452207,-35.281399,0.048144,-0.257452,-0.160695
20.723957,-3.134530,-0.453375,-35.332737,0.049295,-0.257289,-0.160595
20.738956,-3.141353,-0.454550,-35.384109,0.049534,-0.257124,-0.160499
20.752956,-3.147735,-0.455651,-35.432079,0.049755,-0.257821,-0.160410
20.767956,-3.154588,-0.456828,-35.483490,0.049991,-0.258568,-0.160315
20.782955,-3.161459,-0.458001,-35.534920,0.050227,-0.259314,-0.160220
20.796955,-3.167885,-0.459091,-35.582939,0.049603,-0.259157,-0.160985
20.811954,-3.174779,-0.460251,-35.634418,0.049840,-0.258081,-0.159977
20.826954,-3.181688,-0.461402,-35.685928,0.050070,-0.259740,-0.158970
20.840954,-3.188151,-0.462468,-35.734028,0.050285,-0.261289,-0.158031
